Row ID,Transaction Id (PK),Order ID,Order Date,Year,Month,Quarter,Ship Date,Shipping Delay,Shipping Speed,Ship Mode,Customer ID,Customer Name,Customer Type,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Order-Size,Sales Per Unit,Discount,Profit,Profit Margin,Loss Severity,Loss Flag,Order-Level Total Sales (Grouped by Order ID C),Customer Purchase Frequency (Customer ID = L),Total sales per customer,Discount Amount (Sales × Discount)
9449,TXN-009448,US-2016-148957,9/17/2016,2016,September,Q3,9/23/2016,6,Normal,Standard Class,CC-12430,Chuck Clark,Loyal,Home Office,United States,Redmond,Washington,98052,West,OFF-LA-10002195,OFFICE SUPPLIES,Labels,Avery 481,12.32,4,Small,3.08,0%,5.91,0.48,Profit,Profit,12.32,19,2870.05,0.0
9450,TXN-009449,CA-2014-140032,9/8/2014,2014,September,Q3,9/13/2014,5,Normal,Standard Class,TS-21340,Toby Swindell,Loyal,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000822,OFFICE SUPPLIES,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.61,2,Small,4.3,20%,3.01,0.35,Profit,Profit,8.61,12,974.78,1.72
9451,TXN-009450,CA-2017-145506,6/3/2017,2017,June,Q2,6/7/2017,4,Normal,Standard Class,MO-17800,Meg O'Connel,Loyal,Home Office,United States,Spokane,Washington,99207,West,OFF-ST-10004963,OFFICE SUPPLIES,Storage,Eldon Gobal File Keepers,136.26,9,Medium,15.14,0%,5.45,0.04,Profit,Profit,136.26,11,1687.02,0.0
9452,TXN-009451,CA-2015-129546,9/28/2015,2015,September,Q3,10/5/2015,7,Slow,Standard Class,RP-19855,Roy Phan,Loyal,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002495,OFFICE SUPPLIES,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,Medium,62.05,0%,55.84,0.3,Profit,Profit,351.91,15,2170.71,0.0
9453,TXN-009452,CA-2015-129546,9/28/2015,2015,September,Q3,10/5/2015,7,Slow,Standard Class,RP-19855,Roy Phan,Loyal,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004001,OFFICE SUPPLIES,Binders,GBC Recycled VeloBinder Covers,81.79,6,Small,13.63,20%,26.58,0.32,Profit,Profit,351.91,15,2170.71,16.36
9454,TXN-009453,CA-2015-129546,9/28/2015,2015,September,Q3,10/5/2015,7,Slow,Standard Class,RP-19855,Roy Phan,Loyal,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10004884,OFFICE SUPPLIES,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,Small,15.73,0%,13.69,0.29,Profit,Profit,351.91,15,2170.71,0.0
9455,TXN-009454,CA-2015-129546,9/28/2015,2015,September,Q3,10/5/2015,7,Slow,Standard Class,RP-19855,Roy Phan,Loyal,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10003555,TECHNOLOGY,Phones,Motorola HK250 Universal Bluetooth Headset,36.78,2,Small,18.39,20%,-8.28,-0.23,Low Loss,Loss,351.91,15,2170.71,7.36
9456,TXN-009455,CA-2016-140977,6/16/2016,2016,June,Q2,6/19/2016,3,Fast,Second Class,JL-15175,James Lanier,Occasional,Home Office,United States,Chattanooga,Tennessee,37421,South,TEC-MA-10003493,TECHNOLOGY,Machines,Penpower WorldCard Pro Card Scanner,91.48,1,Small,91.48,50%,-1.83,-0.02,Low Loss,Loss,91.48,7,1571.52,45.74
9457,TXN-009456,CA-2017-151855,5/27/2017,2017,May,Q2,6/3/2017,7,Slow,Standard Class,BW-11110,Bart Watters,Loyal,Corporate,United States,Greensboro,North Carolina,27405,South,TEC-AC-10002380,TECHNOLOGY,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.19,3,Small,9.06,20%,0.34,0.01,Profit,Profit,39.25,17,4750.36,5.44
9458,TXN-009457,CA-2017-151855,5/27/2017,2017,May,Q2,6/3/2017,7,Slow,Standard Class,BW-11110,Bart Watters,Loyal,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004209,OFFICE SUPPLIES,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,5,Small,2.41,70%,-10.05,-0.83,Low Loss,Loss,39.25,17,4750.36,8.44
9459,TXN-009458,CA-2014-138240,10/9/2014,2014,October,Q4,10/14/2014,5,Normal,Standard Class,SJ-20500,Shirley Jackson,Occasional,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002135,OFFICE SUPPLIES,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,Medium,48.2,0%,41.93,0.29,Profit,Profit,160.59,7,1318.77,0.0
9460,TXN-009459,CA-2014-138240,10/9/2014,2014,October,Q4,10/14/2014,5,Normal,Standard Class,SJ-20500,Shirley Jackson,Occasional,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002583,TECHNOLOGY,Phones,iOttie HLCRIO102 Car Mount,15.99,1,Small,15.99,20%,-3.0,-0.19,Low Loss,Loss,160.59,7,1318.77,3.2
9461,TXN-009460,CA-2014-101833,11/17/2014,2014,November,Q4,11/22/2014,5,Normal,Second Class,FG-14260,Frank Gastineau,Loyal,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,OFFICE SUPPLIES,Paper,Southworth 100% Cotton The Best Paper,34.44,3,Small,11.48,0%,17.22,0.5,Profit,Profit,34.44,11,1383.13,0.0
9462,TXN-009461,CA-2014-100867,10/19/2014,2014,October,Q4,10/24/2014,5,Normal,Standard Class,EH-14125,Eugene Hildebrand,Loyal,Home Office,United States,Lakewood,California,90712,West,TEC-PH-10004922,TECHNOLOGY,Phones,RCA Visys Integrated PBX 8-Line Router,321.55,6,Medium,53.59,20%,20.1,0.06,Profit,Profit,321.55,18,3082.64,64.31
9463,TXN-009462,US-2017-109610,11/25/2017,2017,November,Q4,11/30/2017,5,Normal,Second Class,BS-11590,Brendan Sweed,Loyal,Corporate,United States,Louisville,Kentucky,40214,South,FUR-CH-10001854,FURNITURE,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,Large,350.98,0%,168.47,0.24,Profit,Profit,701.96,10,2454.93,0.0
9464,TXN-009463,CA-2014-156545,2/27/2014,2014,February,Q1,3/3/2014,4,Normal,First Class,JS-16030,Joy Smith,Loyal,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,OFFICE SUPPLIES,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4,Small,4.86,20%,3.4,0.17,Profit,Profit,19.46,18,2516.49,3.89
9465,TXN-009464,CA-2014-109127,12/21/2014,2014,December,Q4,12/25/2014,4,Normal,Standard Class,JC-15775,John Castell,Loyal,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10004409,OFFICE SUPPLIES,Labels,Avery 492,17.28,6,Small,2.88,0%,7.95,0.46,Profit,Profit,17.28,16,2772.06,0.0
9466,TXN-009465,CA-2016-126858,11/19/2016,2016,November,Q4,11/23/2016,4,Normal,Standard Class,JM-15265,Janet Molinari,Loyal,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000448,FURNITURE,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,Small,15.98,0%,1.6,0.05,Profit,Profit,31.96,13,1804.14,0.0
9467,TXN-009466,CA-2017-102925,11/5/2017,2017,November,Q4,11/10/2017,5,Normal,Second Class,CD-12280,Christina DeMoss,Loyal,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002735,OFFICE SUPPLIES,Binders,GBC Prestige Therm-A-Bind Covers,164.69,6,Medium,27.45,20%,55.58,0.34,Profit,Profit,796.03,13,1205.58,32.94
9468,TXN-009467,CA-2017-102925,11/5/2017,2017,November,Q4,11/10/2017,5,Normal,Second Class,CD-12280,Christina DeMoss,Loyal,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003469,FURNITURE,Tables,Balt Split Level Computer Training Table,166.5,2,Medium,83.25,40%,-66.6,-0.4,Low Loss,Loss,796.03,13,1205.58,66.6
9469,TXN-009468,CA-2017-102925,11/5/2017,2017,November,Q4,11/10/2017,5,Normal,Second Class,CD-12280,Christina DeMoss,Loyal,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001870,OFFICE SUPPLIES,Paper,Xerox 202,12.96,2,Small,6.48,0%,6.22,0.48,Profit,Profit,796.03,13,1205.58,0.0
9470,TXN-009469,CA-2017-102925,11/5/2017,2017,November,Q4,11/10/2017,5,Normal,Second Class,CD-12280,Christina DeMoss,Loyal,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004071,OFFICE SUPPLIES,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,Medium,55.48,0%,53.26,0.48,Profit,Profit,796.03,13,1205.58,0.0
9471,TXN-009470,CA-2017-102925,11/5/2017,2017,November,Q4,11/10/2017,5,Normal,Second Class,CD-12280,Christina DeMoss,Loyal,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001448,TECHNOLOGY,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,Small,49.99,0%,4.0,0.04,Profit,Profit,796.03,13,1205.58,0.0
9472,TXN-009471,CA-2017-102925,11/5/2017,2017,November,Q4,11/10/2017,5,Normal,Second Class,CD-12280,Christina DeMoss,Loyal,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002706,OFFICE SUPPLIES,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.42,1,Small,11.42,20%,3.71,0.32,Profit,Profit,796.03,13,1205.58,2.28
9473,TXN-009472,CA-2017-102925,11/5/2017,2017,November,Q4,11/10/2017,5,Normal,Second Class,CD-12280,Christina DeMoss,Loyal,Consumer,United States,New York City,New York,10024,East,FUR-CH-10004875,FURNITURE,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.12,2,Medium,64.06,10%,24.2,0.19,Profit,Profit,796.03,13,1205.58,12.81
9474,TXN-009473,CA-2017-102925,11/5/2017,2017,November,Q4,11/10/2017,5,Normal,Second Class,CD-12280,Christina DeMoss,Loyal,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004245,FURNITURE,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5,Medium,20.28,0%,38.53,0.38,Profit,Profit,796.03,13,1205.58,0.0
9475,TXN-009474,CA-2015-100818,5/31/2015,2015,May,Q2,6/5/2015,5,Normal,Second Class,JM-15265,Janet Molinari,Loyal,Corporate,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,OFFICE SUPPLIES,Labels,Avery 501,5.9,2,Small,2.95,20%,1.99,0.34,Profit,Profit,234.51,13,1804.14,1.18
9476,TXN-009475,CA-2015-100818,5/31/2015,2015,May,Q2,6/5/2015,5,Normal,Second Class,JM-15265,Janet Molinari,Loyal,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,OFFICE SUPPLIES,Paper,Xerox 1988,173.49,7,Medium,24.78,20%,54.22,0.31,Profit,Profit,234.51,13,1804.14,34.7
9477,TXN-009476,CA-2015-100818,5/31/2015,2015,May,Q2,6/5/2015,5,Normal,Second Class,JM-15265,Janet Molinari,Loyal,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,FURNITURE,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,Small,25.78,60%,-61.87,-1.2,Low Loss,Loss,234.51,13,1804.14,30.94
9478,TXN-009477,CA-2015-100818,5/31/2015,2015,May,Q2,6/5/2015,5,Normal,Second Class,JM-15265,Janet Molinari,Loyal,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,OFFICE SUPPLIES,Binders,Storex Dura Pro Binders,3.56,3,Small,1.19,80%,-6.24,-1.75,Low Loss,Loss,234.51,13,1804.14,2.85
9479,TXN-009478,CA-2014-126193,9/7/2014,2014,September,Q3,9/14/2014,7,Slow,Standard Class,SS-20410,Shahid Shariari,Loyal,Consumer,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,OFFICE SUPPLIES,Fasteners,Acco Hot Clips Clips to Go,13.16,5,Small,2.63,20%,4.11,0.31,Profit,Profit,321.98,12,3056.81,2.63
9480,TXN-009479,CA-2014-126193,9/7/2014,2014,September,Q3,9/14/2014,7,Slow,Standard Class,SS-20410,Shahid Shariari,Loyal,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10001249,OFFICE SUPPLIES,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.83,3,Small,1.28,80%,-6.51,-1.7,Low Loss,Loss,321.98,12,3056.81,3.06
9481,TXN-009480,CA-2014-126193,9/7/2014,2014,September,Q3,9/14/2014,7,Slow,Standard Class,SS-20410,Shahid Shariari,Loyal,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10004632,OFFICE SUPPLIES,Binders,Ibico Hi-Tech Manual Binding System,304.99,5,Medium,61.0,80%,-533.73,-1.75,High Loss,Loss,321.98,12,3056.81,243.99
9482,TXN-009481,CA-2017-150504,11/6/2017,2017,November,Q4,11/12/2017,6,Normal,Standard Class,HG-14845,Harry Greene,Loyal,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,OFFICE SUPPLIES,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,Small,9.08,20%,1.82,0.1,Profit,Profit,18.16,10,785.62,3.63
9483,TXN-009482,CA-2015-158351,6/20/2015,2015,June,Q2,6/24/2015,4,Normal,Second Class,BC-11125,Becky Castell,Loyal,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,TECHNOLOGY,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.98,2,Medium,159.99,20%,92.0,0.29,Profit,Profit,319.98,18,2933.67,64.0
9484,TXN-009483,CA-2014-122679,7/22/2014,2014,July,Q3,7/28/2014,6,Normal,Standard Class,AB-10255,Alejandro Ballentine,Loyal,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,OFFICE SUPPLIES,Art,Crayola Colored Pencils,19.68,6,Small,3.28,0%,6.49,0.33,Profit,Profit,19.68,14,914.53,0.0
9485,TXN-009484,CA-2016-164770,12/2/2016,2016,December,Q4,12/4/2016,2,Fast,Second Class,MY-18295,Muhammed Yedwab,Loyal,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,FURNITURE,Bookcases,Sauder Camden County Collection Library,781.86,10,Large,78.19,32%,-137.98,-0.18,Low Loss,Loss,812.68,21,4152.7,250.2
9486,TXN-009485,CA-2016-164770,12/2/2016,2016,December,Q4,12/4/2016,2,Fast,Second Class,MY-18295,Muhammed Yedwab,Loyal,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10003893,OFFICE SUPPLIES,Paper,Xerox 1962,30.82,9,Small,3.42,20%,9.63,0.31,Profit,Profit,812.68,21,4152.7,6.16
9487,TXN-009486,CA-2017-130505,10/12/2017,2017,October,Q4,10/12/2017,0,Fast,Same Day,NF-18385,Natalie Fritzler,Loyal,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,FURNITURE,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.34,3,Large,224.45,30%,-76.95,-0.11,Low Loss,Loss,673.34,14,8322.82,202.0
9488,TXN-009487,US-2017-125213,12/11/2017,2017,December,Q4,12/13/2017,2,Fast,First Class,NB-18655,Nona Balk,Loyal,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,OFFICE SUPPLIES,Fasteners,Stockwell Push Pins,6.54,3,Small,2.18,0%,2.16,0.33,Profit,Profit,6.54,17,1972.61,0.0
9489,TXN-009488,CA-2015-156566,10/1/2015,2015,October,Q4,10/4/2015,3,Fast,First Class,EM-13960,Eric Murdock,Occasional,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,TECHNOLOGY,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,Large,286.4,20%,50.12,0.09,Profit,Profit,572.8,6,933.7,114.56
9490,TXN-009489,US-2016-102232,8/5/2016,2016,August,Q3,8/11/2016,6,Normal,Standard Class,MF-17665,Maureen Fritzler,Occasional,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,OFFICE SUPPLIES,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,Medium,28.15,0%,59.12,0.3,Profit,Profit,197.05,8,937.04,0.0
9491,TXN-009490,CA-2017-111738,1/3/2017,2017,January,Q1,1/7/2017,4,Normal,Standard Class,CM-12385,Christopher Martinez,Loyal,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,OFFICE SUPPLIES,Binders,GBC ProClick 150 Presentation Binding System,2022.27,8,Large,252.78,20%,682.52,0.34,Profit,Profit,2031.39,10,8954.01,404.45
9492,TXN-009491,CA-2017-111738,1/3/2017,2017,January,Q1,1/7/2017,4,Normal,Standard Class,CM-12385,Christopher Martinez,Loyal,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,OFFICE SUPPLIES,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3,Small,3.04,0%,3.1,0.34,Profit,Profit,2031.39,10,8954.01,0.0
9493,TXN-009492,CA-2017-163188,11/7/2017,2017,November,Q4,11/7/2017,0,Fast,Same Day,EC-14050,Erin Creighton,Occasional,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,OFFICE SUPPLIES,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9,Small,4.24,0%,19.08,0.5,Profit,Profit,38.16,7,461.91,0.0
9494,TXN-009493,CA-2016-105207,1/3/2016,2016,January,Q1,1/8/2016,5,Normal,Standard Class,BO-11350,Bill Overfelt,Loyal,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,FURNITURE,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7,Large,227.55,0%,350.43,0.22,Profit,Profit,1604.73,12,2682.73,0.0
9495,TXN-009494,CA-2016-105207,1/3/2016,2016,January,Q1,1/8/2016,5,Normal,Standard Class,BO-11350,Bill Overfelt,Loyal,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,OFFICE SUPPLIES,Binders,Storex Dura Pro Binders,11.88,2,Small,5.94,0%,5.35,0.45,Profit,Profit,1604.73,12,2682.73,0.0
9496,TXN-009495,US-2016-123610,5/12/2016,2016,May,Q2,5/16/2016,4,Normal,Standard Class,VM-21835,Vivian Mathis,Occasional,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,TECHNOLOGY,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,6,Medium,20.0,0%,46.8,0.39,Profit,Profit,128.67,8,380.69,0.0
9497,TXN-009496,US-2016-123610,5/12/2016,2016,May,Q2,5/16/2016,4,Normal,Standard Class,VM-21835,Vivian Mathis,Occasional,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,OFFICE SUPPLIES,Appliances,Staple holder,8.67,1,Small,8.67,0%,2.34,0.27,Profit,Profit,128.67,8,380.69,0.0
9498,TXN-009497,CA-2017-118213,11/5/2017,2017,November,Q4,11/7/2017,2,Fast,First Class,AB-10060,Adam Bellavance,Loyal,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,OFFICE SUPPLIES,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1,Small,4.41,0%,2.03,0.46,Profit,Profit,240.15,18,7755.63,0.0
9499,TXN-009498,CA-2017-118213,11/5/2017,2017,November,Q4,11/7/2017,2,Fast,First Class,AB-10060,Adam Bellavance,Loyal,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,OFFICE SUPPLIES,Paper,Easy-staple paper,167.94,3,Medium,55.98,0%,82.29,0.49,Profit,Profit,240.15,18,7755.63,0.0
9500,TXN-009499,CA-2017-118213,11/5/2017,2017,November,Q4,11/7/2017,2,Fast,First Class,AB-10060,Adam Bellavance,Loyal,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,OFFICE SUPPLIES,Paper,Strathmore Photo Mount Cards,67.8,10,Small,6.78,0%,31.19,0.46,Profit,Profit,240.15,18,7755.63,0.0
9501,TXN-009500,CA-2016-149237,5/26/2016,2016,May,Q2,5/30/2016,4,Normal,Standard Class,CM-12235,Chris McAfee,Occasional,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,FURNITURE,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,Small,8.98,0%,11.31,0.42,Profit,Profit,26.94,8,2305.71,0.0
9502,TXN-009501,US-2015-158589,11/20/2015,2015,November,Q4,11/24/2015,4,Normal,Standard Class,KW-16570,Kelly Williams,Occasional,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,FURNITURE,Furnishings,Dana Swing-Arm Lamps,32.04,3,Small,10.68,0%,8.01,0.25,Profit,Profit,32.04,5,449.1,0.0
9503,TXN-009502,CA-2016-101329,4/22/2016,2016,April,Q2,4/29/2016,7,Slow,Standard Class,MM-17920,Michael Moore,Loyal,Consumer,United States,Rome,New York,13440,East,OFF-AR-10000614,OFFICE SUPPLIES,Art,Barrel Sharpener,32.13,9,Small,3.57,0%,8.35,0.26,Profit,Profit,35.01,16,3794.07,0.0
9504,TXN-009503,CA-2016-101329,4/22/2016,2016,April,Q2,4/29/2016,7,Slow,Standard Class,MM-17920,Michael Moore,Loyal,Consumer,United States,Rome,New York,13440,East,OFF-AR-10003190,OFFICE SUPPLIES,Art,Newell 32,2.88,1,Small,2.88,0%,0.81,0.28,Profit,Profit,35.01,16,3794.07,0.0
9505,TXN-009504,CA-2016-113607,10/14/2016,2016,October,Q4,10/18/2016,4,Normal,Standard Class,PW-19030,Pauline Webber,Loyal,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,TECHNOLOGY,Phones,Motorola L703CM,1091.93,7,Large,155.99,0%,272.98,0.25,Profit,Profit,1203.89,13,3454.91,0.0
9506,TXN-009505,CA-2016-113607,10/14/2016,2016,October,Q4,10/18/2016,4,Normal,Standard Class,PW-19030,Pauline Webber,Loyal,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,OFFICE SUPPLIES,Paper,Xerox 1908,111.96,2,Medium,55.98,0%,54.86,0.49,Profit,Profit,1203.89,13,3454.91,0.0
9507,TXN-009506,CA-2014-149104,4/5/2014,2014,April,Q2,4/7/2014,2,Fast,Second Class,RD-19900,Ruben Dartt,Loyal,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,OFFICE SUPPLIES,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,Small,13.35,0%,7.48,0.28,Profit,Profit,770.61,21,3133.92,0.0
9508,TXN-009507,CA-2014-149104,4/5/2014,2014,April,Q2,4/7/2014,2,Fast,Second Class,RD-19900,Ruben Dartt,Loyal,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,OFFICE SUPPLIES,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,Small,8.04,0%,18.09,0.45,Profit,Profit,770.61,21,3133.92,0.0
9509,TXN-009508,CA-2014-149104,4/5/2014,2014,April,Q2,4/7/2014,2,Fast,Second Class,RD-19900,Ruben Dartt,Loyal,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,OFFICE SUPPLIES,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,Small,4.63,0%,4.58,0.33,Profit,Profit,770.61,21,3133.92,0.0
9510,TXN-009509,CA-2014-149104,4/5/2014,2014,April,Q2,4/7/2014,2,Fast,Second Class,RD-19900,Ruben Dartt,Loyal,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,OFFICE SUPPLIES,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,Large,114.97,0%,20.69,0.03,Profit,Profit,770.61,21,3133.92,0.0
9511,TXN-009510,CA-2016-105263,8/6/2016,2016,August,Q3,8/11/2016,5,Normal,Standard Class,LM-17065,Liz MacKendrick,Occasional,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,OFFICE SUPPLIES,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,Small,4.26,0%,15.72,0.41,Profit,Profit,38.34,7,1346.78,0.0
9512,TXN-009511,CA-2014-130575,12/14/2014,2014,December,Q4,12/16/2014,2,Fast,First Class,CS-11845,Cari Sayre,Occasional,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,OFFICE SUPPLIES,Binders,GBC VeloBind Cover Sets,9.26,3,Small,3.09,80%,-13.9,-1.5,Low Loss,Loss,9.26,8,1278.96,7.41
9513,TXN-009512,CA-2017-142461,5/30/2017,2017,May,Q2,6/3/2017,4,Normal,Second Class,KT-16480,Kean Thornton,Loyal,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,FURNITURE,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.67,1,Medium,204.67,32%,-6.02,-0.03,Low Loss,Loss,204.67,13,4642.1,65.49
9514,TXN-009513,CA-2016-125220,10/14/2016,2016,October,Q4,10/19/2016,5,Normal,Standard Class,BE-11410,Bobby Elias,Occasional,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,TECHNOLOGY,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,Large,329.95,0%,544.42,0.33,Profit,Profit,1649.75,5,2261.44,0.0
9515,TXN-009514,CA-2014-100293,3/14/2014,2014,March,Q1,3/18/2014,4,Normal,Standard Class,NF-18475,Neil Französisch,Occasional,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,OFFICE SUPPLIES,Paper,Xerox 1887,91.06,6,Small,15.18,20%,31.87,0.35,Profit,Profit,91.06,4,377.17,18.21
9516,TXN-009515,CA-2014-154165,2/17/2014,2014,February,Q1,2/24/2014,7,Slow,Standard Class,DL-13315,Delfina Latchford,Loyal,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,OFFICE SUPPLIES,Art,Staples in misc. colors,54.21,14,Small,3.87,20%,8.81,0.16,Profit,Profit,54.21,17,1458.25,10.84
